chunk_text,metadata
"my xxxx credit card payment came due for xxxx on xxxxxxxx. i paid the amount due via the portal online. xxxxxxxx is a sunday, so the payment posted on monday. the card company charged me a 41.00 late fee on xxxxxxxx, even though i in actuality made the payment on xxxxxxxx. their explanation was that because the payment was made after xxxx it is considered late since it wont post until monday.","{""complaint_id"": 109, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 4}"
"s considered late since it wont post until monday. i asked how is it you can post a late fee on xxxxxxxx but you cant recognize a payment being paid that day? i experienced a similar incident with xxxx xxxx a couple of years ago and they refunded the late charge fee based on the exact same conditions that i have just explained. if the bank doesnt process a payment until monday, that should not be the consumer s problem, or penalty.","{""complaint_id"": 109, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 4}"
"should not be the consumer s problem, or penalty. my responsibility is to pay on the date indicated on my bill, and i did that. xxxx would not reverse the late fee. i closed the account today. i work in the finance industry also, and i know that this practice is likely affecting millions of consumers. it is an unlawful practice, benefitting the company greatly financially.","{""complaint_id"": 109, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 4}"
"tice, benefitting the company greatly financially. it is my hope that you will investigate this issue on my behalf and on the behalf of so many others who have been affected by their proposed late fees. if a payment is due on a weekend day, and a consumer pays the amount due on that day, regardless of the time, it should be considered an ontime payment. thank you in advance for taking a look into this matter.","{""complaint_id"": 109, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 4}"
"applied for a penfed platinum rewards credit card specifically for xxxx  xxxx grocery shopping. important  i applied for the credit card prior to creating a penfed credit union account, and received an ambiguous error message. i typed in my information again and received another error message, i refreshed the website page and typed in my information a third time, this time i was approved for the credit card.","{""complaint_id"": 123, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 5}"
"ime, this time i was approved for the credit card. when i received the credit card it was not the platinum rewards credit card but another penfed credit card. a hard credit inquiry was done on this application. note  this error can be replicated on any new credit card application without an existing penfed account and has not been fixed to date. when i contacted penfed about the error they stated that i needed to reapply for the correct credit card and conduct another hard credit card.","{""complaint_id"": 123, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 5}"
credit card and conduct another hard credit card. i reapplied for the correct credit card  after having a penfed account  and was approved. i used the credit card approximately 1000.00 at xxxx during the billing period but did not receive the xxxx points per the credit card agreement. i contacted the credit card rewards department and they stated they would issue a xxxx time point credit approximately xxxx points which to date i never received.,"{""complaint_id"": 123, ""product"": ""Credit card"", ""chunk_index"": 2, ""total_chunks"": 5}"
mately xxxx points which to date i never received. penfed states that even though their marketing literature specifically lists xxxx as a xxxx point location if xxxx uses a general merchandise code  which almost all do  we will only receive xxxx point per dollar  this is objectively fraud! when i tried to redeem the points i have received i was not allowed to use those points as  cash  or to apply to the credit card bill.,"{""complaint_id"": 123, ""product"": ""Credit card"", ""chunk_index"": 3, ""total_chunks"": 5}"
nts as  cash  or to apply to the credit card bill. instead you are forced to purchase an item through their rewards program site at an inflated price further reducing the amount of rewards you receive by approximately an additional 10 . penfed s rewards programs and credit cards are fraudulent and they need to be spanked with a large fine.,"{""complaint_id"": 123, ""product"": ""Credit card"", ""chunk_index"": 4, ""total_chunks"": 5}"
"i tried to use my citi card to pay for a car repair. the card was denied  i have the receipt. no explanation, no text from the bank  just decline. i used a different card from a different bank and had no problem. i called citi card and they had no explanation for why this happened. they also claimed the vendor tried multiple times to put the card through, this is untrue. very embarrassing and worrisome to me as i wondered if something was wrong.","{""complaint_id"": 36, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 2}"
risome to me as i wondered if something was wrong. credit card companies and banks have enormous power and consumers are left with situations like this. they should be required to let you know at the point of sale what the problem is.,"{""complaint_id"": 36, ""product"": ""Credit card"", ""chunk_index"": 1, ""total_chunks"": 2}"
xxxxoverpaid my xxxx xxxx account xxxx and am owed xxxx. ive spoken with several people since xxxx regarding this and am always told its in process. then i call and they say it was stopped. they reinstate it and since xxxx i hear the same thing. its in process and takes 46 weeks. please see notes below. final note i was told it was mailed xxxx xxxx and i should have received it. i havent received it as of xxxx. the us mail doesnt take a month to deliver.,"{""complaint_id"": 111, ""product"": ""Credit card"", ""chunk_index"": 0, ""total_chunks"": 4}"
